,0,1,2,3,4,5,6,7
0,0.6690909090909092,0.7537878787878789,0.6289401836684041,0.799239724400095,0.6289401836684041,0.784564393939394,0.7509578544061302,0.7362138935306757
1,0.72,0.7635933806146573,0.72875226039783,0.754824699660257,0.6940620219719094,0.7011434511434511,0.7510580034851879,0.7600225861095427
2,0.5516129032258064,0.5035714285714286,0.5631428571428571,0.4963768115942029,0.538498023715415,0.5232041969330106,0.5587301587301587,0.5643683702989393
3,0.617827868852459,0.6227750809061487,0.6113938002989626,0.6038371147066799,0.6420123839009289,0.651477618426771,0.6376027093049079,0.6631362889983579
4,0.6031746031746031,0.6240022867697178,0.628032345013477,0.596216185475157,0.5991156247722248,0.5960525642992279,0.6538461538461539,0.6865813066401031
5,0.8400309504792333,0.7795966091786026,0.7890150303805564,0.8025728597449908,0.7982550023266636,0.7982550023266636,0.7979635584137191,0.801367429208582
6,0.647939262472885,0.7282219551434912,0.667988481329368,0.6804030365769497,0.7297607238087198,0.6978643095114295,0.7256469017402636,0.7138673890608875
7,0.6657483186127543,0.6464285714285714,0.7602905569007263,0.6699999999999999,0.6882086167800454,0.7075702590935944,0.7505668934240363,0.7505668934240363
8,0.6676371780515118,0.7335622107102351,0.7306910569105691,0.7390998593530238,0.6807228915662651,0.7289002557544757,0.7725531067038592,0.7579326923076923
9,0.7960209724915607,0.7882102272727274,0.7827697262479871,0.7327859036865965,0.7982915826854784,0.7714435440100316,0.7833478639930254,0.7936646323743098
10,0.8043529319658655,0.6892664213575511,0.6740576496674058,0.6939094221759501,0.7847359807046257,0.6804347826086956,0.8273702340875284,0.8273702340875284
11,0.5845837010885555,0.6326866272824919,0.665051581773767,0.618322618351841,0.5931679881984142,0.6952414808795897,0.7219429857464366,0.7235809371187151
12,0.6764286157473476,0.7073313160269682,0.6154129793510325,0.7321457754535055,0.6585179526355996,0.7196387291005859,0.7244606332305967,0.7513351134846462
13,0.5597675225537821,0.6963913948646774,0.5847846938260386,0.655511811023622,0.5457393483709274,0.6323529411764706,0.6401292596944772,0.6521212121212121
14,0.5773809523809523,0.5344262295081967,0.48352588789045786,0.5656470588235294,0.6478174603174602,0.709016393442623,0.5442875481386393,0.49103942652329746
15,0.620563035495716,0.6585067319461444,0.7260101010101011,0.5698340874811463,0.6868686868686869,0.6340478409443926,0.6820512820512821,0.6964504283965729
16,0.5833333333333334,0.6823529411764706,0.8051948051948052,0.8882758620689655,0.7349228611500702,0.8137931034482759,0.775,0.8137931034482759
17,0.6607692307692308,0.5392287234042553,0.5594405594405595,0.5569053708439897,0.466923076923077,0.5351696999508115,0.5367647058823529,0.5479105107640355
18,0.6292827945001859,0.6737671432740006,0.6963430012610341,0.7583652618135377,0.6039473684210526,0.7054794520547945,0.7041623667010664,0.7041623667010664
19,0.5864621893178212,0.6166666666666667,0.681159420289855,0.6592592592592593,0.6609336609336609,0.703225806451613,0.703225806451613,0.7733990147783251
20,0.5760233918128654,0.5795177045177046,0.6194225721784777,0.6102150537634408,0.65169992609017,0.6615465702883818,0.6064267577269942,0.6448979591836734
21,0.700657894736842,0.6103425559947299,0.7757042253521127,0.6403162055335968,0.7323992388860059,0.6802743851430484,0.6988179669030733,0.709079283887468
