,0,1,2,3,4,5,6,7
0,0.7261904761904762,0.7547619047619047,0.6642857142857143,0.8142857142857143,0.6904761904761905,0.7476190476190475,0.7833333333333333,0.7833333333333333
1,0.6601369644847905,0.7782290173594523,0.7646121993948081,0.7906513776078994,0.8229017359452141,0.7397674788979137,0.7809364548494983,0.7937569676700111
2,0.5538847117794485,0.6296992481203008,0.6860902255639096,0.62593984962406,0.6898496240601504,0.6635338345864662,0.7355889724310777,0.7468671679197996
3,0.6641682785299807,0.6822672008842222,0.5967808786957722,0.7632633324122686,0.7392235424150317,0.7822257529704337,0.7641959104725062,0.7611563967946947
4,0.6465781409601634,0.6693905345590739,0.6370446033367383,0.6867551923731698,0.6767109295199183,0.6508341845420498,0.6843718079673136,0.6843718079673136
5,0.8033991228070175,0.8240679824561404,0.8237116228070175,0.8569901315789473,0.7767269736842105,0.8269462719298246,0.8613212719298244,0.8700932017543859
6,0.7209991402603783,0.7749017440432326,0.6994288872512896,0.7774042004421517,0.6937484647506755,0.7333732498157701,0.7904538197003192,0.7810887988209285
7,0.8498107852412488,0.8166982024597917,0.8140964995269632,0.7743614001892148,0.7750709555345316,0.8233207190160832,0.8240302743614002,0.8240302743614002
8,0.7388136686009027,0.7373307543520311,0.7068987749838814,0.7722759509993552,0.7433268858800773,0.7935525467440362,0.7889748549323017,0.7753062540296584
9,0.7473069679849342,0.8128813559322033,0.7757815442561206,0.7545386064030132,0.7646704331450095,0.7830131826741997,0.828436911487759,0.8217702448210923
10,0.8423636363636364,0.7461818181818181,0.6872727272727274,0.8398181818181819,0.8129090909090907,0.8490909090909091,0.8570909090909092,0.8570909090909092
11,0.670478443743428,0.6853312302839117,0.6657465825446898,0.7001840168243955,0.6660532772520155,0.7067998597967052,0.758236943568174,0.742770767613039
12,0.6952347083926032,0.729492650545282,0.6471076339497392,0.7606685633001422,0.7565196775723091,0.7599573257467995,0.7520151730678046,0.7783309625414889
13,0.6417939678809244,0.7202311006658831,0.6193693693693694,0.7057383470426948,0.690560125342734,0.7018213866039953,0.6958480219349785,0.6869369369369369
14,0.6415770609318997,0.5869175627240144,0.48297491039426527,0.6344086021505376,0.5546594982078853,0.6818996415770608,0.5313620071684588,0.5232974910394266
15,0.6354166666666666,0.6651785714285714,0.7068452380952381,0.6592261904761905,0.6964285714285715,0.7574404761904763,0.7321428571428572,0.7321428571428572
16,0.6789772727272727,0.6789772727272727,0.6789772727272727,0.90625,0.7982954545454546,0.7698863636363635,0.8295454545454546,0.8295454545454546
17,0.6681818181818182,0.6397727272727273,0.6318181818181818,0.6840909090909091,0.640909090909091,0.6056818181818182,0.5420454545454545,0.5511363636363636
18,0.7273821809425525,0.73718610251118,0.6482628138974889,0.8654970760233918,0.6582387340901273,0.7242862057103543,0.7272101823185414,0.7272101823185414
19,0.609375,0.6138392857142857,0.5647321428571428,0.6763392857142857,0.6964285714285715,0.625,0.6919642857142857,0.6763392857142857
20,0.5994152046783626,0.659983291562239,0.670843776106934,0.6808688387635756,0.6693817878028404,0.6733500417710944,0.6614452798663324,0.6654135338345865
21,0.6701112877583465,0.6363275039745627,0.8215421303656598,0.6792527821939587,0.7333068362480128,0.6677265500794913,0.8080286168521462,0.7718600953895072
