,0,1,2,3,4,5,6,7
0,0.346843987809648,0.5080742367158858,0.3160605824122282,0.5988603978316496,0.5033670414105182,0.534717814539874,0.5047619047619047,0.5047619047619047
1,0.262177239574781,0.49999798261140965,0.4415477340815335,0.5517158807396414,0.5118812410953542,0.5039601549991521,0.5165076924068301,0.49999798261140965
2,0.1704563426697372,0.14132461452429135,0.12894916611318033,0.17776163821323387,0.13680653587355546,0.13611757221230047,0.2463711069765643,0.2463711069765643
3,0.35966924379505594,0.289640178778359,0.23737422667568991,0.3044104177295503,0.39908053184166875,0.4155559480629405,0.30520959315082646,0.29669137323001477
4,0.11649548714014557,0.267837947862767,0.26331435374945217,0.2890843824889087,0.25047994727404105,0.22878933096308376,0.38260192984606184,0.35303454732318224
5,0.4657356530142886,0.5704224623317987,0.5591880319711015,0.5897984455929607,0.6177866935559808,0.5519068130865648,0.6676000278928443,0.6618161165175565
6,0.25211907727208127,0.4572438923592292,0.3571946363008171,0.43462748075344015,0.5249260373111997,0.4360652849204545,0.4779409660207501,0.45686697000350174
7,0.5054026250969347,0.42722601324300025,0.520380081993755,0.3740242832919851,0.5213335388204484,0.5107465763822652,0.5054026250969347,0.552968643904634
8,0.4353323548813416,0.48751739795776644,0.38030990048804714,0.5047292331288611,0.4728081345093064,0.5154923971875902,0.5834967994227561,0.5594512882856446
9,0.4724234608272049,0.6205935397384716,0.5518430602435559,0.45971835828077606,0.5836574040673872,0.4508624199908134,0.6093860593259038,0.6018682537833053
10,0.48319030227960313,0.36705575780016625,0.35854545454545456,0.5036587156536855,0.6792727272727273,0.5055275153001396,0.5642534155820835,0.5642534155820835
11,0.3700701254769592,0.2800296139217089,0.30379997717279683,0.27670146929946904,0.2903244254499851,0.4000355119644643,0.4469029821661212,0.4182823811674563
12,0.34224776043330424,0.4097901613160508,0.23220417623413908,0.48628473418028195,0.41565286265453527,0.4114863009704678,0.44468672073363613,0.4572331100837447
13,0.2364347016350388,0.4251368018726651,0.1865574672337374,0.3269464815317407,0.2702671226944465,0.22767792366856862,0.35136547472291874,0.30831982581720013
14,0.18863977474865337,0.15800505624270095,-0.0018856784258392517,0.23655913978494625,0.06058976646391747,0.21082547838766458,0.2260464364230767,0.2260464364230767
15,0.32509780413143713,0.30397029496979994,0.4777575921307878,0.20437977982832195,0.3254384204187231,0.4419712738787462,0.4863463149806299,0.4863463149806299
16,0.3806818181818182,0.36949421379227854,0.3731012536223182,0.7989949043284676,0.5397727272727273,0.5397727272727273,0.5397727272727273,0.5397727272727273
17,0.15894098830143774,0.14955890041534167,0.14015297764534704,0.26129737518069,-0.07666565318069349,0.15894098830143774,0.0753778361444409,0.0753778361444409
18,0.28630493430440196,0.39724288815267306,0.364251551176812,0.5702389117935404,0.2561730325992618,0.47709447415964773,0.5086188873408878,0.5086188873408878
19,0.1168127740084104,0.24412019826678427,0.26926023193385334,0.28125,0.30871947416508466,0.1168127740084104,0.437732769305958,0.5006261743217588
20,0.11260083336974666,0.23333807953336888,0.303189792575349,0.22545682658846697,0.31985465913840877,0.27602312874976204,0.20149814827784027,0.20149814827784027
21,0.4135148412520407,0.23025258206079538,0.49975750302965793,0.29134000179121045,0.39497389659570553,0.2903001316937482,0.4348817073439249,0.41693787691603973
