,0,1,2,3,4,5,6,7
0,0.7384615384615385,0.7692307692307693,0.6307692307692307,0.8,0.7384615384615385,0.7538461538461538,0.7384615384615385,0.7538461538461538
1,0.78,0.81,0.82,0.84,0.775,0.75,0.805,0.8
2,0.8273381294964028,0.762589928057554,0.8489208633093526,0.7338129496402878,0.8633093525179856,0.7553956834532374,0.8345323741007195,0.841726618705036
3,0.7908847184986595,0.7882037533512064,0.8176943699731903,0.7453083109919572,0.8847184986595175,0.7962466487935657,0.8203753351206434,0.8284182305630027
4,0.8033333333333333,0.8166666666666667,0.8433333333333334,0.7733333333333333,0.84,0.7866666666666666,0.8266666666666667,0.8433333333333334
5,0.8753315649867374,0.8726790450928382,0.8806366047745358,0.8647214854111406,0.9018567639257294,0.8779840848806366,0.8885941644562334,0.8912466843501327
6,0.822550831792976,0.8428835489833642,0.8354898336414048,0.7985212569316081,0.88909426987061,0.8410351201478743,0.8484288354898336,0.8502772643253235
7,0.8909090909090909,0.8363636363636363,0.9151515151515152,0.8242424242424242,0.9090909090909091,0.8545454545454545,0.9090909090909091,0.9090909090909091
8,0.7735849056603774,0.8254716981132075,0.7924528301886793,0.8160377358490566,0.8349056603773585,0.8254716981132075,0.7971698113207547,0.7971698113207547
9,0.8380281690140845,0.8591549295774648,0.8697183098591549,0.8063380281690141,0.8943661971830986,0.8485915492957746,0.8626760563380281,0.8732394366197183
10,0.8775510204081632,0.8299319727891157,0.8367346938775511,0.8095238095238095,0.9115646258503401,0.8707482993197279,0.8775510204081632,0.891156462585034
11,0.8753541076487252,0.8356940509915014,0.8753541076487252,0.7875354107648725,0.9065155807365439,0.8413597733711048,0.8753541076487252,0.8753541076487252
12,0.7046979865771812,0.7651006711409396,0.738255033557047,0.7718120805369127,0.825503355704698,0.7651006711409396,0.8053691275167785,0.7919463087248322
13,0.7028571428571428,0.7657142857142857,0.7428571428571429,0.7314285714285714,0.7314285714285714,0.6514285714285715,0.7428571428571429,0.7485714285714286
14,0.8309859154929577,0.8591549295774648,0.7887323943661971,0.8450704225352113,0.8309859154929577,0.8309859154929577,0.8169014084507042,0.8309859154929577
15,0.7419354838709677,0.6935483870967742,0.8064516129032258,0.6129032258064516,0.7903225806451613,0.7903225806451613,0.7419354838709677,0.7580645161290323
16,0.6666666666666666,0.7407407407407407,0.7407407407407407,0.8888888888888888,0.7777777777777778,0.8518518518518519,0.8148148148148148,0.8148148148148148
17,0.7142857142857143,0.6825396825396826,0.7301587301587301,0.6666666666666666,0.746031746031746,0.7777777777777778,0.7301587301587301,0.7301587301587301
18,0.8662790697674418,0.8662790697674418,0.877906976744186,0.8837209302325582,0.8604651162790697,0.877906976744186,0.9069767441860465,0.9069767441860465
19,0.6956521739130435,0.6086956521739131,0.717391304347826,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.782608695652174,0.782608695652174
20,0.7517241379310344,0.7379310344827587,0.8551724137931035,0.7241379310344828,0.8137931034482758,0.7724137931034483,0.8413793103448276,0.8344827586206897
21,0.8021978021978022,0.7032967032967034,0.8461538461538461,0.7362637362637363,0.7912087912087912,0.8021978021978022,0.8131868131868132,0.8021978021978022
